PROTEIN_U,PROTEIN_V,CO_EXP
YBR117C,YMR196W,0.0
YBR117C,YMR214W,0.0
YBR117C,YMR250W,0.9370526669973194
YBR117C,YMR323W,0.9423884680353148
YBR117C,YNL009W,0.8694266923372319
YBR117C,YNL029C,0.0
YBR117C,YNL057W,0.0
YBR117C,YNL155W,0.0
YBR117C,YNL194C,0.0
YBR117C,YNL195C,0.0
YBR117C,YNL196C,0.0
YBR117C,YNL200C,0.0
YBR117C,YNL202W,0.8523191085062819
YBR117C,YNL234W,0.0
YBR117C,YNL241C,0.08558119937437324
YBR117C,YNL254C,0.23501393083369132
YBR117C,YNL274C,0.6280885013245777
YBR117C,YOL014W,0.0
YBR117C,YOL019W,0.0
YBR117C,YOL052C-A,0.9134784684247026
YBR117C,YOL083W,0.0
YBR117C,YOL084W,0.8750936796522196
YBR117C,YOL088C,0.5471877452150623
YBR117C,YOL151W,0.9276288282425411
YBR117C,YOR003W,0.5487233228066545
YBR117C,YOR044W,0.8760301649384207
YBR117C,YOR093C,0.0
YBR117C,YOR248W,0.0
YBR117C,YOR320C,0.0
YBR117C,YOR374W,0.810037813521628
YBR117C,YOR393W,0.0
YBR117C,YPL061W,0.05475075095549622
YBR117C,YPL113C,0.0
YBR117C,YPL114W,0.0
YBR117C,YPL159C,0.29514148494765763
YBR117C,YPL186C,0.8840366195844331
YBR117C,YPL187W,0.0
YBR117C,YPL222W,0.8755999257901156
YBR117C,YPL223C,0.8825633344144286
YBR117C,YPL230W,0.5628995022684543
YBR117C,YPL247C,0.0
YBR117C,YPR026W,0.7974388516209439
YBR117C,YPR074C,0.0
YBR117C,YPR075C,0.3995807767435691
YBR117C,YPR091C,0.0
YBR117C,YPR125W,0.0
YBR117C,YPR127W,0.0
YBR117C,YPR160W,0.681630334773812
YBR117C,YPR184W,0.633857094708183
YBR117C,YPR192W,0.43929011858949624
YBR118W,YBR127C,0.0
YBR118W,YBR152W,0.0
YBR118W,YBR181C,0.0
YBR118W,YBR189W,0.0
YBR118W,YBR191W,0.0
YBR118W,YBR196C,0.0
YBR118W,YBR217W,0.0
YBR118W,YBR272C,0.0
YBR118W,YBR274W,0.0
YBR118W,YBR288C,0.0
YBR118W,YCL018W,0.0
YBR118W,YCL040W,0.0
YBR118W,YCL064C,0.0
YBR118W,YCR031C,0.0
YBR118W,YCR088W,0.0
YBR118W,YDL002C,0.0
YBR118W,YDL017W,0.0
YBR118W,YDL029W,0.0
YBR118W,YDL030W,0.0
YBR118W,YDL043C,0.0
YBR118W,YDL047W,0.0
YBR118W,YDL055C,0.0
YBR118W,YDL059C,0.0
YBR118W,YDL082W,0.0
YBR118W,YDL112W,0.0
YBR118W,YDL126C,0.0
YBR118W,YDL134C,0.0
YBR118W,YDL145C,0.0
YBR118W,YDL179W,0.0
YBR118W,YDL188C,0.0
YBR118W,YDL192W,0.0
YBR118W,YDL200C,0.0
YBR118W,YDL220C,0.0
YBR118W,YDL229W,0.0
YBR118W,YDR012W,0.0
YBR118W,YDR025W,0.0
YBR118W,YDR028C,0.0
YBR118W,YDR037W,0.0
YBR118W,YDR041W,0.0
YBR118W,YDR075W,0.0
YBR118W,YDR099W,0.0
YBR118W,YDR127W,0.0
YBR118W,YDR128W,0.0
YBR118W,YDR130C,0.0
YBR118W,YDR131C,0.0
YBR118W,YDR148C,0.0
YBR118W,YDR171W,0.0
YBR118W,YDR192C,0.0
YBR118W,YDR214W,0.0
YBR118W,YDR283C,0.0
YBR118W,YDR385W,0.0
YBR118W,YDR386W,0.0
YBR118W,YDR388W,0.0
YBR118W,YDR394W,0.0
YBR118W,YDR418W,0.0
YBR118W,YDR450W,0.0
YBR118W,YDR471W,0.0
YBR118W,YDR477W,0.0
YBR118W,YDR480W,0.0
YBR118W,YDR496C,0.0
YBR118W,YDR502C,0.0
YBR118W,YDR510W,0.0
YBR118W,YDR523C,0.0
YBR118W,YEL015W,0.0
YBR118W,YEL034W,0.0
YBR118W,YEL056W,0.0
YBR118W,YER012W,0.0
YBR118W,YER021W,0.0
YBR118W,YER043C,0.0
YBR118W,YER074W,0.0
YBR118W,YER091C,0.0
YBR118W,YER095W,0.0
YBR118W,YER110C,0.0
YBR118W,YER112W,0.0
YBR118W,YER117W,0.0
YBR118W,YER125W,0.0
YBR118W,YER133W,0.0
YBR118W,YER148W,0.0
YBR118W,YER151C,0.0
YBR118W,YER161C,0.0
YBR118W,YER165W,0.0
YBR118W,YER177W,0.0
YBR118W,YER179W,0.0
YBR118W,YFL001W,0.0
YBR118W,YFL016C,0.0
YBR118W,YFL018C,0.0
YBR118W,YFL023W,0.0
YBR118W,YFL037W,0.0
YBR118W,YFL038C,0.0
YBR118W,YFL039C,0.0
YBR118W,YFR031C-A,0.0
YBR118W,YFR053C,0.0
YBR118W,YGL008C,0.0
YBR118W,YGL030W,0.0
YBR118W,YGL031C,0.0
YBR118W,YGL048C,0.0
YBR118W,YGL076C,0.0
YBR118W,YGL105W,0.0
YBR118W,YGL115W,0.0
YBR118W,YGL123W,0.0
YBR118W,YGL127C,0.0
YBR118W,YGL135W,0.0
YBR118W,YGL137W,0.0
YBR118W,YGL147C,0.0
YBR118W,YGL158W,0.0
YBR118W,YGL163C,0.0
YBR118W,YGL173C,0.0
YBR118W,YGL190C,0.0
YBR118W,YGL206C,0.0
YBR118W,YGL208W,0.0
YBR118W,YGL211W,0.0
YBR118W,YGL213C,0.0
YBR118W,YGL245W,0.0
YBR118W,YGR027C,0.0
YBR118W,YGR034W,0.0
YBR118W,YGR040W,0.0
YBR118W,YGR085C,0.0
YBR118W,YGR092W,0.0
YBR118W,YGR103W,0.0
YBR118W,YGR118W,0.0
YBR118W,YGR155W,0.0
YBR118W,YGR173W,0.0
YBR118W,YGR192C,0.0
YBR118W,YGR200C,0.0
YBR118W,YGR214W,0.0
YBR118W,YGR220C,0.0
YBR118W,YGR240C,0.0
YBR118W,YGR254W,0.0
YBR118W,YGR262C,0.0
YBR118W,YGR282C,0.0
YBR118W,YHL015W,0.0
YBR118W,YHL033C,0.0
YBR118W,YHL034C,0.0
YBR118W,YHR027C,0.0
YBR118W,YHR030C,0.0
YBR118W,YHR033W,0.0
YBR118W,YHR082C,0.0
YBR118W,YHR084W,0.0
YBR118W,YHR111W,0.0
YBR118W,YHR135C,0.0
YBR118W,YHR154W,0.0
YBR118W,YHR166C,0.0
YBR118W,YHR169W,0.0
YBR118W,YHR179W,0.0
YBR118W,YHR183W,0.0
YBR118W,YHR187W,0.0
YBR118W,YHR188C,0.0
YBR118W,YHR196W,0.0
YBR118W,YHR203C,0.0
YBR118W,YIL008W,0.0
YBR118W,YIL018W,0.0
YBR118W,YIL033C,0.0
YBR118W,YIL046W,0.0
YBR118W,YIL063C,0.0
YBR118W,YIL064W,0.0
YBR118W,YIL066C,0.0
YBR118W,YIL075C,0.0
YBR118W,YIL115C,0.0
YBR118W,YIL128W,0.0
YBR118W,YIL133C,0.0
YBR118W,YIL148W,0.0
YBR118W,YIR010W,0.0
YBR118W,YJL008C,0.0
YBR118W,YJL034W,0.0
YBR118W,YJL066C,0.0
YBR118W,YJL102W,0.0
YBR118W,YJL124C,0.0
YBR118W,YJL130C,0.0
YBR118W,YJL138C,0.0
YBR118W,YJL177W,0.0
YBR118W,YJL190C,0.0
YBR118W,YJL191W,0.0
YBR118W,YJL203W,0.0
YBR118W,YJR009C,0.0
YBR118W,YJR045C,0.0
YBR118W,YJR062C,0.0
YBR118W,YJR077C,0.0
YBR118W,YJR090C,0.0
YBR118W,YJR121W,0.0
YBR118W,YJR123W,0.0
YBR118W,YJR137C,0.0
YBR118W,YKL001C,0.0
YBR118W,YKL006W,0.0
YBR118W,YKL021C,0.0
YBR118W,YKL035W,0.0
YBR118W,YKL056C,0.0
YBR118W,YKL060C,0.0
YBR118W,YKL078W,0.0
YBR118W,YKL081W,0.0
YBR118W,YKL085W,0.0
YBR118W,YKL104C,0.0
YBR118W,YKL139W,0.0
YBR118W,YKL152C,0.0
YBR118W,YKL166C,0.0
YBR118W,YKL180W,0.0
YBR118W,YKL183W,0.0
YBR118W,YKL205W,0.0
YBR118W,YKR059W,0.0
YBR118W,YKR094C,0.0
YBR118W,YLL039C,0.0
YBR118W,YLL045C,0.0
YBR118W,YLL050C,0.0
YBR118W,YLR006C,0.0
YBR118W,YLR044C,0.0
YBR118W,YLR048W,0.0
YBR118W,YLR069C,0.0
YBR118W,YLR074C,0.0
YBR118W,YLR096W,0.0
YBR118W,YLR166C,0.0
YBR118W,YLR167W,0.0
YBR118W,YLR175W,0.0
YBR118W,YLR180W,0.0
YBR118W,YLR186W,0.0
YBR118W,YLR196W,0.0
YBR118W,YLR216C,0.0
YBR118W,YLR233C,0.0
YBR118W,YLR249W,0.0
YBR118W,YLR259C,0.0
YBR118W,YLR293C,0.0
YBR118W,YLR306W,0.0
YBR118W,YLR333C,0.0
YBR118W,YLR340W,0.0
YBR118W,YLR384C,0.0
YBR118W,YLR438C-A,0.0
YBR118W,YLR441C,0.0
YBR118W,YLR448W,0.0
YBR118W,YML024W,0.0
YBR118W,YML032C,0.0
YBR118W,YML058W,0.0
YBR118W,YML063W,0.0
YBR118W,YML064C,0.0
YBR118W,YML073C,0.0
YBR118W,YML085C,0.0
YBR118W,YML124C,0.0
YBR118W,YMR022W,0.0
YBR118W,YMR049C,0.0
YBR118W,YMR059W,0.0
YBR118W,YMR104C,0.0
YBR118W,YMR106C,0.0
YBR118W,YMR116C,0.0
YBR118W,YMR117C,0.0
YBR118W,YMR143W,0.0
YBR118W,YMR186W,0.0
YBR118W,YMR205C,0.0
YBR118W,YMR214W,0.0
YBR118W,YMR240C,0.0
YBR118W,YMR242C,0.0
YBR118W,YMR283C,0.0
YBR118W,YMR284W,0.0
YBR118W,YMR312W,0.0
YBR118W,YNL030W,0.0
YBR118W,YNL061W,0.0
YBR118W,YNL064C,0.0
YBR118W,YNL067W,0.0
YBR118W,YNL071W,0.0
YBR118W,YNL075W,0.0
YBR118W,YNL085W,0.0
YBR118W,YNL113W,0.0
YBR118W,YNL116W,0.0
YBR118W,YNL135C,0.0
YBR118W,YNL175C,0.0
YBR118W,YNL178W,0.0
YBR118W,YNL185C,0.0
YBR118W,YNL209W,0.0
YBR118W,YNL236W,0.0
YBR118W,YNL271C,0.0
YBR118W,YNL301C,0.0
YBR118W,YNL311C,0.0
YBR118W,YNR036C,0.0
YBR118W,YNR037C,0.0
YBR118W,YNR051C,0.0
YBR118W,YOL055C,0.0
YBR118W,YOL086C,0.0
YBR118W,YOL094C,0.0
YBR118W,YOL126C,0.0
YBR118W,YOL133W,0.0
YBR118W,YOL139C,0.0
YBR118W,YOR027W,0.0
YBR118W,YOR112W,0.0
YBR118W,YOR133W,0.0
YBR118W,YOR151C,0.0
YBR118W,YOR197W,0.0
YBR118W,YOR212W,0.0
YBR118W,YOR319W,0.0
YBR118W,YOR341W,0.0
YBR118W,YOR351C,0.0
YBR118W,YOR374W,0.0
YBR118W,YPL022W,0.0
YBR118W,YPL048W,0.0
YBR118W,YPL049C,0.0
YBR118W,YPL061W,0.0
YBR118W,YPL086C,0.0
YBR118W,YPL101W,0.0
YBR118W,YPL111W,0.0
YBR118W,YPL198W,0.0
YBR118W,YPL203W,0.0
YBR118W,YPL204W,0.0
YBR118W,YPL220W,0.0
YBR118W,YPL233W,0.0
YBR118W,YPL235W,0.0
YBR118W,YPL240C,0.0
YBR118W,YPL258C,0.0
YBR118W,YPR016C,0.0
YBR118W,YPR017C,0.0
YBR118W,YPR080W,0.0
YBR118W,YPR102C,0.0
YBR118W,YPR108W,0.0
YBR118W,YPR110C,0.0
YBR118W,YPR111W,0.0
YBR118W,YPR119W,0.0
YBR118W,YPR129W,0.0
YBR118W,YPR167C,0.0
YBR119W,YBR130C,0.0
YBR119W,YBR152W,0.2430245607160909
YBR119W,YBR175W,0.0
YBR119W,YBR237W,0.06186971972814284
YBR119W,YDL030W,0.38445410719997597
YBR119W,YDL043C,0.06334069007679997
YBR119W,YDL087C,0.08679884391252403
YBR119W,YDL175C,0.3213273997783549
YBR119W,YDR088C,0.0
YBR119W,YDR110W,0.0
YBR119W,YDR163W,0.39513696257913483
YBR119W,YDR235W,0.0
YBR119W,YDR240C,0.12137016997752402
YBR119W,YDR243C,0.0
YBR119W,YDR378C,0.0
YBR119W,YDR432W,0.0
YBR119W,YDR473C,0.49054191248755136
YBR119W,YEL026W,0.0
YBR119W,YER013W,0.0
YBR119W,YER029C,0.21171023119385635
YBR119W,YER112W,0.05507237538585169
YBR119W,YER172C,0.0
YBR119W,YFL017W-A,0.15052504997152777
YBR119W,YFR031C-A,0.0
YBR119W,YGL049C,0.0
YBR119W,YGL162W,0.0
YBR119W,YGL174W,0.0
YBR119W,YGL251C,0.0
YBR119W,YGR006W,0.5137039355426818
YBR119W,YGR013W,0.0
YBR119W,YGR074W,0.0
YBR119W,YGR075C,0.05028856328834737
YBR119W,YGR091W,0.0
YBR119W,YGR093W,0.0
YBR119W,YGR129W,0.0
YBR119W,YGR162W,0.0
YBR119W,YGR200C,0.0
YBR119W,YHR079C-A,0.11428641109790529
YBR119W,YHR086W,0.0
YBR119W,YIL009W,0.0
YBR119W,YIL061C,0.0
YBR119W,YIL103W,0.0
YBR119W,YJL106W,0.4645099458554601
YBR119W,YJL203W,0.09688504130837118
YBR119W,YJR021C,0.4340472286403857
YBR119W,YJR022W,0.2118203906756029
YBR119W,YJR050W,0.5202583501063772
YBR119W,YJR084W,0.14322294900239987
YBR119W,YKL012W,0.24169503942161308
YBR119W,YKL074C,0.23261343544464855
YBR119W,YKL130C,0.0
YBR119W,YKL173W,0.515784713926433
YBR119W,YKR086W,0.014652341564326108
YBR119W,YLL036C,0.0
YBR119W,YLR039C,0.0911808772491075
YBR119W,YLR116W,0.38545132350708095
YBR119W,YLR117C,0.22855428354925902
YBR119W,YLR147C,0.0
YBR119W,YLR262C,0.0
YBR119W,YLR275W,0.22226157444527575
YBR119W,YLR277C,0.0
YBR119W,YLR298C,0.3536621287871856
YBR119W,YLR329W,0.45124855628743643
YBR119W,YLR438C-A,0.0
YBR119W,YML016C,0.0
YBR119W,YML046W,0.0
YBR119W,YML049C,0.38589374690477185
YBR119W,YMR080C,0.41829516781026477
YBR119W,YMR125W,0.24793804109533438
YBR119W,YMR133W,0.0
YBR119W,YMR213W,0.4413792261198176
YBR119W,YMR240C,0.0
YBR119W,YMR288W,0.03785776539795433
YBR119W,YNL138W-A,0.0
YBR119W,YNL147W,0.19445168033815005
YBR119W,YNL187W,0.0
YBR119W,YNL189W,0.1727873427261323
YBR119W,YNL210W,0.0
YBR119W,YNL251C,0.2091492097315716
YBR119W,YNL297C,0.3206238488697207
YBR119W,YNR004W,0.0
YBR119W,YNR011C,0.17713527210657232
YBR119W,YOR159C,0.0
YBR119W,YOR308C,0.0
YBR119W,YOR319W,0.34546330985142376
YBR119W,YPL064C,0.6263678582621611
YBR119W,YPL157W,0.41835956894842774
YBR119W,YPL178W,0.0
YBR119W,YPL190C,0.5830396031793487
YBR119W,YPL213W,0.0
YBR119W,YPR057W,0.0
YBR119W,YPR082C,0.0
YBR119W,YPR107C,0.0
YBR119W,YPR161C,0.029050138843968513
YBR119W,YPR182W,0.5185941436840427
YBR120C,YBR122C,0.9812604320026623
YBR120C,YBR191W,0.08982383052102341
YBR120C,YBR238C,0.0
YBR120C,YBR282W,0.9195002920764064
YBR120C,YCL026C-B,0.0
YBR120C,YCL034W,0.019518205183614384
YBR120C,YCL037C,0.0
YBR120C,YCR020W-B,0.0
YBR120C,YCR036W,0.2300392936865356
YBR120C,YCR051W,0.0
YBR120C,YCR059C,0.12116680004387982
YBR120C,YCR079W,0.0
YBR120C,YCR090C,0.0
YBR120C,YDL004W,0.6868528694086683
YBR120C,YDL027C,0.0
YBR120C,YDL061C,0.0
YBR120C,YDL075W,0.1686354149614559
YBR120C,YDL081C,0.1560016280670365
YBR120C,YDL083C,0.24576861824983579
YBR120C,YDL103C,0.8091118452473406
YBR120C,YDL198C,0.7520520868637822
YBR120C,YDR083W,0.0
YBR120C,YDR141C,0.0
YBR120C,YDR184C,0.0
YBR120C,YDR197W,0.23770892600115892
YBR120C,YDR305C,0.4760083692953722
YBR120C,YDR337W,0.9503670503218268
YBR120C,YDR339C,0.0
YBR120C,YDR357C,0.0
YBR120C,YDR360W,0.0
YBR120C,YDR375C,0.9168911402850073
YBR120C,YDR379C-A,0.0
YBR120C,YDR494W,0.8928585484200384
YBR120C,YDR500C,0.0
YBR120C,YDR545W,0.0
YBR120C,YEL004W,0.08716351577319151
YBR120C,YEL006W,0.0
YBR120C,YEL055C,0.4425023447875399
YBR120C,YEL077C,0.0
YBR120C,YER058W,0.9381301853246112
YBR120C,YER117W,0.0
YBR120C,YER131W,0.26174939009046055
YBR120C,YER152C,0.0
YBR120C,YER190W,0.0
YBR120C,YFL027C,0.0
YBR120C,YGL104C,0.0
YBR120C,YGL122C,0.0
YBR120C,YGL195W,0.6162822050469826
YBR120C,YGL214W,0.0
YBR120C,YGR042W,0.0
YBR120C,YGR076C,0.9350114327831228
YBR120C,YGR118W,0.0
YBR120C,YGR163W,0.7873930166314774
YBR120C,YGR174C,0.5122209093190444
YBR120C,YGR187C,0.0
YBR120C,YGR214W,0.06439931880045545
YBR120C,YHL001W,0.0
YBR120C,YHL038C,0.5062235933563524
YBR120C,YHL039W,0.0
YBR120C,YHL042W,0.0
YBR120C,YHR063C,0.6549734734844118
YBR120C,YHR143W,0.0
YBR120C,YIL009W,0.0
YBR120C,YIL011W,0.0
YBR120C,YIL069C,0.0
YBR120C,YIL087C,0.0
YBR120C,YIL098C,0.9079748196161902
YBR120C,YIL121W,0.6361559218861331
YBR120C,YIL140W,0.8849935465226972
YBR120C,YIL169C,0.0
YBR120C,YIL177C,0.0
YBR120C,YJL063C,0.9116305041367564
YBR120C,YJL131C,0.0
YBR120C,YJL171C,0.0
YBR120C,YJL177W,0.03350948320658339
YBR120C,YJL188C,0.0
YBR120C,YJL209W,0.25114869143160234
YBR120C,YJL225C,0.0
YBR120C,YKL056C,0.18719803794199757
YBR120C,YKL138C,0.9192280551063832
YBR120C,YKL167C,0.9223051702589843
YBR120C,YKL169C,0.0
YBR120C,YKL170W,0.8713431736487703
YBR120C,YKL180W,0.21806681791856566
YBR120C,YKR007W,0.13642689536556407
YBR120C,YKR057W,0.0
YBR120C,YKR060W,0.0
YBR120C,YLL009C,0.8892667171388738
YBR120C,YLL045C,0.05422354777586647
YBR120C,YLL066C,0.0
YBR120C,YLL067C,0.0
YBR120C,YLR002C,0.0112933956522899
YBR120C,YLR029C,0.08912120337816702
YBR120C,YLR040C,0.0
YBR120C,YLR042C,0.0
YBR120C,YLR048W,0.04777977693600426
YBR120C,YLR051C,0.0
YBR120C,YLR068W,0.0
YBR120C,YLR119W,0.0
YBR120C,YLR203C,0.8430557157352981
YBR120C,YLR204W,0.8634063247097876
YBR120C,YLR253W,0.0
YBR120C,YLR254C,0.0
YBR120C,YLR312W-A,0.9361080116850636
YBR120C,YLR333C,0.12719558189819405
YBR120C,YLR346C,0.0
YBR120C,YLR384C,0.0
YBR120C,YLR388W,0.11292257780215033
YBR120C,YLR401C,0.0
YBR120C,YLR406C,0.09759082179434762
YBR120C,YLR408C,0.0
YBR120C,YLR467W,0.5930370809708498
YBR120C,YML030W,0.0
YBR120C,YML073C,0.1309082614373034
YBR120C,YML080W,0.0
YBR120C,YML081W,0.0
YBR120C,YML133C,0.0
YBR120C,YMR074C,0.0
YBR120C,YMR081C,0.12567095066574857
YBR120C,YMR098C,0.8704976411318306
YBR120C,YMR110C,0.0
YBR120C,YMR121C,0.0
YBR120C,YMR143W,0.0
YBR120C,YMR178W,0.0
YBR120C,YMR180C,0.0
YBR120C,YMR193W,0.9375745714558382
YBR120C,YMR208W,0.4323434311928727
YBR120C,YMR226C,0.0
YBR120C,YMR230W,0.10440965532103584
YBR120C,YMR266W,0.0
YBR120C,YNL067W,0.16249632291707733
YBR120C,YNL081C,0.8766240029221278
YBR120C,YNL096C,0.13017120288042866
YBR120C,YNL122C,0.0
YBR120C,YNL163C,0.0
YBR120C,YNL164C,0.0
YBR120C,YNL175C,0.0
YBR120C,YNL177C,0.9086542375746917
YBR120C,YNL200C,0.0
YBR120C,YNL215W,0.0
YBR120C,YNL231C,0.5120111311499129
YBR120C,YNL264C,0.0
YBR120C,YNL274C,0.0
YBR120C,YNL301C,0.328432755974974
YBR120C,YNL306W,0.8592092626785176
YBR120C,YNL313C,0.0
YBR120C,YNL339C,0.5988271813053125
YBR120C,YNR045W,0.5488079111684468
YBR120C,YNR060W,0.0
YBR120C,YNR067C,0.0
YBR120C,YOL041C,0.0
YBR120C,YOL070C,0.0
YBR120C,YOL071W,0.33593621702815935
YBR120C,YOL080C,0.0
YBR120C,YOR006C,0.0
YBR120C,YOR150W,0.8629607213568112
YBR120C,YOR158W,0.8703936682049757
YBR120C,YOR177C,0.0
YBR120C,YOR189W,0.32149871342835545
YBR120C,YOR234C,0.0628768031886577
YBR120C,YOR252W,0.0
YBR120C,YOR283W,0.0
YBR120C,YOR293W,0.27298765175551015
YBR120C,YPL005W,0.0
YBR120C,YPL103C,0.8016433212067251
YBR120C,YPL143W,0.03728634248963006
YBR120C,YPL159C,0.0
YBR120C,YPL215W,0.8995562517046914
YBR120C,YPL283C,0.0
YBR120C,YPR011C,0.0
YBR120C,YPR069C,0.0
YBR120C,YPR100W,0.9243170598826164
YBR120C,YPR166C,0.9510675102322327
YBR120C,YPR204W,0.0
YBR121C,YBR143C,0.8179801689318411
YBR121C,YBR153W,0.6471026530629043
YBR121C,YBR154C,0.7229193233988032
YBR121C,YBR181C,0.0
YBR121C,YBR187W,0.8289148169957485
YBR121C,YBR189W,0.8412674594512131
YBR121C,YBR191W,0.6883032004465983
YBR121C,YBR249C,0.45954323933502733
YBR121C,YBR252W,0.8688521618300883
YBR121C,YBR283C,0.42600554415068786
YBR121C,YCL009C,0.0
YBR121C,YCL050C,0.4594594567238642
YBR121C,YCL059C,0.8391025781774641
YBR121C,YCR034W,0.8768705827790376
YBR121C,YCR053W,0.5221238915847509
YBR121C,YDL014W,0.829516017428849
YBR121C,YDL032W,0.0
YBR121C,YDL051W,0.8149155062484446
YBR121C,YDL055C,0.17849301836953016
YBR121C,YDL061C,0.7283153925818068
YBR121C,YDL075W,0.7270719076034938
YBR121C,YDL081C,0.7205586102470111
YBR121C,YDL082W,0.8723882867943599
YBR121C,YDL083C,0.8468154534179804
YBR121C,YDL084W,0.5869393433818074
YBR121C,YDL145C,0.5920751957630308
YBR121C,YDL191W,0.8454198481280688
YBR121C,YDL208W,0.7211492898059372
YBR121C,YDL223C,0.0
YBR121C,YDR012W,0.8192953007888276
YBR121C,YDR023W,0.8773392899030437
YBR121C,YDR025W,0.0
YBR121C,YDR037W,0.8058408754517066
YBR121C,YDR064W,0.7783265947098686
YBR121C,YDR091C,0.7950133524682501
YBR121C,YDR101C,0.7384697705018307
YBR121C,YDR119W,0.40150797495265367
YBR121C,YDR120C,0.6813979995722748
YBR121C,YDR144C,0.7782840477411465
YBR121C,YDR165W,0.724642822783437
YBR121C,YDR248C,0.0
YBR121C,YDR300C,0.9201419371097491
YBR121C,YDR314C,0.0
YBR121C,YDR321W,0.6856467015499563
YBR121C,YDR341C,0.7548725442786031
YBR121C,YDR361C,0.7149386687667966
YBR121C,YDR382W,0.712839021868668
YBR121C,YDR388W,0.0
YBR121C,YDR395W,0.8784483630626497
YBR121C,YDR417C,0.0
YBR121C,YDR418W,0.7759182945000012
YBR121C,YDR447C,0.0
YBR121C,YDR454C,0.6516217994271112
YBR121C,YDR471W,0.7124065460248243
YBR121C,YDR510W,0.1650586306001392
YBR121C,YEL001C,0.6445153751387519
YBR121C,YEL026W,0.811578500262534
YBR121C,YEL040W,0.8194174891289142
YBR121C,YEL042W,0.8823623919541718
YBR121C,YEL054C,0.6899555610428056
YBR121C,YEL055C,0.8630031736981895
YBR121C,YER006W,0.7467260738084563
YBR121C,YER007C-A,0.7447487344982358
YBR121C,YER009W,0.6713776592313274
YBR121C,YER025W,0.7950525391652222
YBR121C,YER043C,0.6517308072230801
YBR121C,YER056C-A,0.7438240458086606
YBR121C,YER074W,0.7809954018395086
YBR121C,YER102W,0.0
YBR121C,YER110C,0.8664526918574621
YBR121C,YER117W,0.0
YBR121C,YER126C,0.7052163059049107
YBR121C,YER131W,0.896480368981945
YBR121C,YER151C,0.5676886170514907
YBR121C,YER156C,0.0
YBR121C,YER165W,0.7412323586813934
YBR121C,YFL022C,0.9071771346597864
YBR121C,YFL039C,0.0
YBR121C,YFL045C,0.1883476885494195
YBR121C,YFR032C-A,0.7421610832067528
YBR121C,YGL030W,0.5474734734172719
YBR121C,YGL031C,0.6979320404982828
YBR121C,YGL076C,0.8217331123912965
YBR121C,YGL081W,0.0
YBR121C,YGL097W,0.783877663144386
YBR121C,YGL099W,0.7386195585528761
YBR121C,YGL102C,0.0
YBR121C,YGL103W,0.6293632985395808
YBR121C,YGL105W,0.23398662122215497
YBR121C,YGL110C,0.24742583182956043
YBR121C,YGL111W,0.7192606437750567
YBR121C,YGL120C,0.6573145963430963
YBR121C,YGL123W,0.726215070280429
YBR121C,YGL147C,0.3890277745868859
YBR121C,YGL148W,0.6023735024628611
YBR121C,YGL245W,0.39988263578086714
YBR121C,YGR027C,0.5614446757695988
YBR121C,YGR094W,0.7471812118782277
YBR121C,YGR103W,0.7104606476258276
YBR121C,YGR118W,0.5350618386275123
YBR121C,YGR123C,0.8221158107851069
YBR121C,YGR124W,0.8060559513385567
YBR121C,YGR128C,0.8022352921357767
YBR121C,YGR162W,0.8808323375373674
YBR121C,YGR185C,0.42482246307029436
YBR121C,YGR200C,0.7662847576536979
YBR121C,YGR214W,0.6672792851974343
YBR121C,YGR245C,0.6356897911723457
YBR121C,YGR264C,0.8006082708760287
YBR121C,YGR285C,0.7567773645709894
YBR121C,YHL001W,0.6858199083131769
YBR121C,YHL011C,0.7668170539700664
YBR121C,YHL015W,0.5311518287400564
YBR121C,YHL033C,0.674113345524889
YBR121C,YHR007C,0.0
YBR121C,YHR010W,0.7261956124806437
YBR121C,YHR013C,0.7425504871468366
YBR121C,YHR019C,0.8142648197687024
YBR121C,YHR020W,0.0
YBR121C,YHR047C,0.0
YBR121C,YHR064C,0.7014387586867044
YBR121C,YHR068W,0.8620390906728376
YBR121C,YHR089C,0.8131721856333672
YBR121C,YHR128W,0.8476796112406623
YBR121C,YHR170W,0.681137180475173
YBR121C,YHR193C,0.39006144189745906
YBR121C,YHR197W,0.75736159635991
YBR121C,YIL018W,0.0
YBR121C,YIL052C,0.7016018405849954
YBR121C,YIL078W,0.7087234607244216
YBR121C,YIL094C,0.7641871069721196
YBR121C,YIL133C,0.5393899341981963
YBR121C,YIR005W,0.0
YBR121C,YJL014W,0.648990529948552
YBR121C,YJL044C,0.0
YBR121C,YJL080C,0.8358472491580086
YBR121C,YJL109C,0.7309041761010577
YBR121C,YJL177W,0.7747892530170939
YBR121C,YJR007W,0.4716752207964975
YBR121C,YJR069C,0.7718038281895374
YBR121C,YJR070C,0.6957620252037172
YBR121C,YJR094W-A,0.7583628337872307
YBR121C,YJR123W,0.7376773544532177
YBR121C,YJR124C,0.0
YBR121C,YJR143C,0.7641326029480118
YBR121C,YJR145C,0.6384167197770835
YBR121C,YKL006W,0.5514567184014754
YBR121C,YKL009W,0.6222734392679767
YBR121C,YKL024C,0.6834009241411
YBR121C,YKL056C,0.6887782427320647
YBR121C,YKL081W,0.8978604431707946
YBR121C,YKL091C,0.0
YBR121C,YKL157W,0.057999911194260956
YBR121C,YKL180W,0.7849047634823829
YBR121C,YKL181W,0.7313482259123477
YBR121C,YKR059W,0.0
